chembl_id,canonical_smiles,MW,LogP,TPSA,HBD,HBA,RotatableBonds,HeavyAtoms,AromaticRings,AliphaticRings,HeteroAtoms,BalabanJ,BertzCT,HallKierAlpha,lipinski_pass,lipinski_violations,veber_pass
CHEMBL8080,O=C(O)C1C2CCC(O2)C1C(=O)O,186.163,-0.050800000000000234,83.83,2,3,2,13,0,2,5,2.244421562106585,222.76392511682727,-1.1,True,0,True
CHEMBL8081,Oc1ncncc1Oc1ccccc1,188.186,1.9744999999999995,55.24000000000001,1,4,2,14,2,0,4,2.2369588843757167,401.3933040031168,-2.0999999999999996,True,0,True
CHEMBL8168,COc1cccc(N(C)c2ccc(NC(C)=O)cc2)c1,270.332,3.4215000000000018,41.57,1,3,4,20,2,0,4,2.192737954304133,575.2422350998436,-2.4899999999999998,True,0,True
CHEMBL8169,CCCC(=O)Nc1ccc(Cc2cccc3c2CCO3)cc1,295.38199999999995,3.9509000000000025,38.33,1,2,5,22,2,1,3,1.6911000359480342,646.2385700306405,-2.2899999999999996,True,0,True
CHEMBL8170,CC(C)c1ccc(C(Sc2ccccc2)c2ccccc2)c(O)c(=O)c1,362.4940000000001,5.7575000000000065,37.3,1,3,5,26,3,0,3,2.1458754805330162,905.3446606140557,-2.5199999999999996,True,1,True
CHEMBL8102,O=C(/C=C/c1ccc(F)cc1)c1ccc(O)cc1,242.24900000000002,3.4274000000000013,37.3,1,2,3,18,2,0,3,2.112032434160518,553.9922350998436,-2.4199999999999995,True,0,True
CHEMBL8103,COc1ccc(C(NC(=O)c2ccccc2)c2ccc(C(C)C)cc(=O)c2O)cc1,403.4780000000002,4.403800000000004,75.63,2,4,6,30,3,0,5,2.113983453208162,1053.2299453482462,-3.599999999999999,True,0,True
CHEMBL8104,CCN1C(C(=O)N[C@@H](Cc2ccccc2)C(=O)C(=O)NCCNS(=O)(=O)c2ccc([N+](=O)[O-])cc2)Cc2cc3c(cc2S1(=O)=O)OCCO3,715.763,0.6926000000000017,220.42,3,11,13,49,3,2,18,1.2810331159117994,1902.410443735428,-4.910000000000001,False,2,False
CHEMBL8105,NC1=NC(C2CC2)Cc2sccc21,192.287,1.7880999999999998,38.379999999999995,1,3,1,13,1,2,3,1.9786707400005437,349.8701446012689,-0.8300000000000001,True,0,True
CHEMBL8106,NC1=NC(c2ccccc2)Cc2ccsc21,228.31999999999996,2.750800000000001,38.379999999999995,1,3,1,16,2,1,3,2.0014023821225884,513.9811557805166,-1.6099999999999999,True,0,True
CHEMBL8107,CCCC(=O)Nc1ccc(Oc2ccc(OC)cc2)cc1,285.34299999999996,4.226100000000002,47.56,1,3,6,21,2,0,4,1.9623929021396191,557.9922350998435,-2.4899999999999993,True,0,True
CHEMBL8191,Oc1cccc(CCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1O,498.27899999999994,6.939500000000006,40.46,2,2,10,32,1,0,15,2.9038862594563657,746.7332564350268,-2.090000000000001,True,1,True
CHEMBL8488,Cn1c(=O)c2nc(-c3ccc(S(=O)(=O)O)cc3)[nH]c2n(C)c1=O,336.32900000000006,-0.1259999999999996,127.05000000000001,2,5,2,23,3,0,10,2.2244896373487277,1099.725526027702,-2.7199999999999998,True,0,True
CHEMBL8489,O=C(NCCCCCCn1ccnc1)c1ccc(Cl)s1,311.8380000000001,3.5884000000000027,46.92,1,3,8,20,2,0,6,1.5005055247474655,495.890519679723,-1.3299999999999994,True,0,True
CHEMBL8490,CC(C)CCCN(C)[C@H]1CCC2C3CC=C4C[C@@H](O)CCC4(C)C3CCC21C,387.6520000000002,6.046700000000008,23.47,1,2,5,28,0,4,2,1.4894525128431004,584.8457306866738,-0.34,True,1,True
CHEMBL8491,Cc1ccc2c(c1)C(=O)N(CCC[N+](C)(C)CCCCCC[N+](C)(C)CCCN1C(=O)c3ccccc3C1=O)C2=O.[Br-].[Br-],722.5630000000004,-1.6113799999999907,74.76,0,4,15,43,2,2,10,3.226660729122299e-06,1243.8666461239593,-2.4,True,1,False
CHEMBL4553653,CNC(=O)CN1CCCC(CO)(CCCOC)C1,258.36199999999997,0.2334999999999996,61.80000000000001,2,4,7,18,0,1,5,2.4887048700030854,240.42286534333684,-0.6500000000000001,True,0,True
CHEMBL4553654,Cc1cccc(Cn2nc(C(C)(C)C)cc2-c2nnc(SCC(=O)c3ccccc3)o2)c1,446.5760000000002,5.562320000000006,73.81,0,6,7,32,4,0,7,1.565045930328142,1188.3266145899645,-3.189999999999999,True,1,True
CHEMBL4553655,COc1cc(C(=O)c2cn(-c3ccc(N)cc3)cc2-c2ccc([N+](=O)[O-])cc2)cc(OC)c1OC,473.48500000000024,4.891500000000004,118.85000000000001,1,7,8,35,4,0,9,1.8725809269728617,1329.813080796175,-4.79,True,0,True
CHEMBL4553656,COc1ccc(/C=N/NC(=O)c2nc(-c3cc4ccccc4oc3=O)cs2)c(O)c1,421.43400000000014,3.3946000000000014,114.02,2,8,5,30,4,0,9,1.507055541332234,1287.1200984192294,-3.979999999999999,True,0,True
CHEMBL8576,CCCCCC(O)c1cccc(OCc2ccc(C(=O)O)cc2)c1,328.408,4.577500000000003,66.76,2,3,9,24,2,0,4,1.9246309162769852,633.3428158904169,-2.329999999999999,True,0,True
CHEMBL8577,N#CN1CC(CNC(=O)c2ccccc2)C1,215.256,0.82928,56.13,1,3,3,16,1,1,4,1.7569441834434603,387.7965289172487,-2.0199999999999996,True,0,True
CHEMBL503007,COC(=O)CN1C(=O)N(CC(O)CN2CCN(c3ccccc3OC)CC2)C(c2ccccc2)(c2ccccc2)C1=O,572.6620000000003,2.5591000000000017,102.85999999999999,1,8,10,42,3,2,10,1.3970784231787245,1311.9168486967171,-4.409999999999998,True,1,True
CHEMBL8237,COc1cc(C(C)C)c(OC)cc1CC(C)N,237.34299999999996,2.7169,44.480000000000004,1,3,5,17,1,0,3,3.222875987388696,358.5462141907251,-1.2200000000000002,True,0,True
CHEMBL8238,CCN(CC)CCNc1ccc2ncn3c4c(OC)cccc4c(=O)c1c23,364.4490000000002,3.2010000000000014,58.87,1,5,7,27,4,0,6,1.894081778373253,1121.6845261586086,-2.8599999999999994,True,0,True
CHEMBL8239,Oc1ncc(Sc2ccc(Cl)cc2)cn1,238.69900000000004,2.9868000000000006,46.010000000000005,1,4,2,15,2,0,5,2.1467113756182017,377.10041905516795,-1.26,True,0,True
CHEMBL8325,COc1ccc2[nH]c3c(NN=C(C)C)nncc3c2c1,269.308,2.9274000000000013,75.19,2,5,3,20,3,0,6,2.2197316442380317,780.2597516666443,-2.6299999999999994,True,0,True
CHEMBL8326,C/C(=C/C(N)C(=O)O)CC(N)C(=O)O,202.20999999999998,-0.8533999999999995,126.64,4,4,5,14,0,0,6,4.260691604718451,242.76392511682732,-1.4,True,0,True
CHEMBL8327,O=C1OC(=O)C2C3CCC(O3)C12,168.148,-0.13660000000000028,52.60000000000001,0,4,0,12,0,3,4,2.025254230012378,235.21187563522582,-0.9000000000000001,True,0,True
CHEMBL8328,Oc1ccc(C2COc3cc(O)c(O)cc3C2)cc1,258.27299999999997,2.522100000000001,69.92,3,4,1,19,2,1,4,1.8923238771475763,590.1805298596933,-2.36,True,0,True
CHEMBL3309331,C=CCNC(=O)c1cccnc1NCC=C,217.27199999999996,1.5953,54.02,2,3,6,16,1,0,4,2.7983140839071576,371.3796296686227,-2.1,True,0,True
CHEMBL8171,COC(=O)c1cc(NC(=O)c2cccs2)ccc1OCC(O)CNC(C)(C)C,406.50400000000025,2.9148000000000014,96.89,3,7,8,28,2,0,8,2.0697594256568497,764.8647995302894,-2.42,True,0,True
CHEMBL8172,O=C1Nc2cc(C(F)(F)F)ccc2C1(F)c1ccccc1,295.23499999999996,3.8706000000000023,29.1,1,1,1,21,2,1,6,2.155002822684094,685.7234042775924,-2.3699999999999997,True,0,True
CHEMBL8254,CCC[C@@H]1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12,326.48,4.889600000000005,34.14,0,2,2,24,0,4,2,1.7541467612003767,632.4237512704515,-1.1800000000000002,True,0,True
CHEMBL8255,COc1cccc2c1c(=O)c1c(NCCN(C)C)ccc3c(CNCCN(C)C)nn2c31,436.56000000000023,2.0719999999999996,74.14,2,7,10,32,4,0,8,1.8939374443505848,1248.3955306705232,-2.94,True,0,True
CHEMBL3311503,COc1cc(/C=C/C(=O)OCC=C(C)C)ccc1O,262.30499999999995,2.9234000000000013,55.760000000000005,1,4,5,19,1,0,4,2.6078808939826685,482.7598163469099,-2.23,True,0,True
CHEMBL1237049,Cc1ccc(OC(=O)[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)O)c2ccsc2)cc1,474.5600000000002,2.37742,113.01,2,7,6,32,2,2,10,1.5170964082227654,1024.2172834968464,-2.849999999999999,True,0,True
CHEMBL8193,COc1cccc(Cn2cnc3c(N(C)C)ncnc32)c1,283.33500000000004,1.9491999999999998,56.07,0,5,4,21,3,0,6,1.9936953990272435,743.5742282672979,-2.63,True,0,True
CHEMBL8194,COC1=C/C(=C\C(=O)C(=O)O)OC(O)=C1,212.15699999999998,0.4838999999999999,93.06000000000002,2,5,3,15,0,1,6,2.9071146103345593,372.8424910217125,-2.24,True,0,True
CHEMBL8195,CC(C)(CO)CCCCOc1ccc(OCCCCC(C)(C)CO)cc1,366.5420000000001,4.821800000000006,58.92,2,4,14,26,1,0,4,2.152353407511177,418.31660705256917,-1.2599999999999998,True,0,False
CHEMBL8278,CCCC(=O)Nc1ccccc1Oc1cccc(OC)c1,285.343,4.226100000000002,47.56,1,3,6,21,2,0,4,2.171657240059765,592.4922350998436,-2.4899999999999998,True,0,True
CHEMBL8279,Cn1cc(C2=NCC3(CN4CCC3CC4)O2)c2cc([N+](=O)[O-])ccc21,340.38300000000004,2.3277,72.9,0,5,2,25,2,4,7,1.5366827243129535,882.1442253979995,-2.4099999999999997,True,0,True
CHEMBL8552,NCCCNCc1c[nH]c2ccccc12,203.289,1.6063,53.839999999999996,3,2,5,15,2,0,3,2.0171503862576543,408.6504612066275,-1.3199999999999998,True,0,True
CHEMBL8553,COc1cccc(-c2ccc(C[C@H](CC(=O)NO)C(=O)N[C@H]3c4ccccc4C[C@H]3O)cc2)c1,460.53000000000014,3.190900000000001,107.89,4,5,8,34,3,1,7,1.4974356369247188,1130.7097231668804,-3.6799999999999993,True,0,True
CHEMBL8554,O=C(O)CNC(=O)c1ccccc1Cl,213.62,1.1543999999999996,66.4,2,2,3,14,1,0,5,2.7000844282152996,344.81087242923417,-1.5499999999999994,True,0,True
CHEMBL8557,O=C1[C@@H](NS(=O)(=O)c2nc3cc(Cl)ccc3[nH]2)CCN1Cc1cc2cc[nH]cc-2n1,444.9040000000002,2.1235999999999997,123.83999999999999,3,5,5,30,2,3,11,1.3120010535913813,1254.7206011175442,-2.9499999999999997,True,0,True
CHEMBL8558,NCCNc1ccc2c(CNCCCO)nn3c4cccc(O)c4c(=O)c1c23,381.4360000000001,0.9869000000000003,124.91,5,7,8,28,4,0,8,1.9984554035690292,1155.864694372669,-2.9399999999999995,True,0,True
CHEMBL8767,CC(C)OC(=O)C(Cc1ccc(C(F)(F)P(=O)(O)O)cc1)(Cc1ccc(C(F)(F)P(=O)(O)O)cc1)C(=O)OC(C)C,628.4450000000002,4.815400000000006,167.66,4,6,12,41,2,0,16,2.632875023275584,1169.311943901519,-2.6,True,1,False
CHEMBL8768,CCCCC(OC1CCCCO1)c1cccc(OCc2ccccc2C(=O)OC)c1,412.5260000000002,5.826700000000006,53.99000000000001,0,5,10,30,2,1,5,1.6939828614877872,778.1302493010207,-2.3699999999999997,True,1,True
CHEMBL8769,CC(=O)Nc1ccc(/C=C/c2ccc(C#N)cc2)cc1,262.312,3.6870800000000017,52.89,1,2,3,20,2,0,3,2.0662355342364704,646.6796528515581,-2.8599999999999994,True,0,True
CHEMBL8770,O=C(O)C1CSC(c2ccccc2O)=N1,223.25300000000004,1.3387999999999998,69.89,2,4,2,15,1,1,5,2.303799839490075,409.80141641941213,-1.49,True,0,True
CHEMBL462,O=C(O)CNC(=O)c1ccc(Cl)cc1,213.62,1.1543999999999999,66.4,2,2,3,14,1,0,5,2.608283827721032,327.56087242923417,-1.5499999999999994,True,0,True
CHEMBL1163227,CC(C)=C[C@@H]1C[C@](O)([C@H]2CC[C@@H]3[C@@H]2CC[C@H]2[C@@]3(C)CC[C@H]3C(C)(C)[C@@H](OC(=O)c4ccccn4)CC[C@]23C)C(=O)O1,563.7790000000003,6.914800000000008,85.72000000000001,1,6,4,41,1,5,6,1.2072642856743143,1193.6521995851651,-2.2100000000000004,False,2,True
CHEMBL8601,CCN(CC)CCNc1ccc2ncn3c4ccc(C)cc4c(=O)c1c23,348.4500000000002,3.500820000000002,49.64,1,4,6,26,4,0,5,1.8705415744570377,1105.7638116214262,-2.6599999999999993,True,0,True
CHEMBL8602,CCN(CC)CCNc1ccc2ncn3c4cc(OC)c(OC)c(O)c4c(=O)c1c23,410.4740000000003,2.915200000000002,88.33000000000001,2,7,8,30,4,0,8,1.9586596954291526,1230.4783933718293,-3.26,True,0,True
CHEMBL8603,CCOc1ccnc(N2CCN(c3cc(N)c4cc(OC)c(OC)cc4n3)CC2)n1,410.4780000000002,2.3495,98.86000000000001,1,9,6,30,3,1,9,1.5350761112109612,1001.9672010900474,-3.49,True,0,True
CHEMBL8535,CCN1C(C(=O)N[C@@H](Cc2ccccc2)C(=O)C(=O)NCC2CC2)Cc2cc3c(cc2S1(=O)=O)OCCO3,541.6260000000004,1.2158999999999998,131.11,2,7,9,38,2,3,11,1.400581264552649,1295.3070563993551,-3.4400000000000004,True,1,True
CHEMBL8536,COc1ccccc1N1CCN(CCCC2=CCCc3cccc(OC)c32)CC1,392.5430000000002,4.635800000000004,24.94,0,4,7,29,2,2,4,1.2950688553053407,832.8668573563045,-2.4599999999999995,True,0,True
CHEMBL1163229,COC1(c2cc(F)cc(OCCCN3CCc4c(c5cc(S(C)(=O)=O)ccc5n4C(=O)c4ccccc4)C3)c2)CCOCC1.Cl,657.2039999999998,5.773500000000007,87.07000000000001,0,7,9,45,4,2,11,4.0016546769482784e-06,1730.812372204488,-3.2799999999999985,False,2,True
CHEMBL8645,O=C1[C@@H](NS(=O)(=O)c2cc3nc(Cl)ccc3s2)CCN1Cc1cc2cc[nH]cc-2n1,461.95600000000024,2.857000000000001,108.05,2,6,5,30,2,3,11,1.3120010535913813,1254.7206011175442,-2.53,True,0,True
CHEMBL8646,CCCC[C@H]1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12,340.507,5.279700000000005,34.14,0,2,3,25,0,4,2,1.7252203999390903,646.9494616147808,-1.1800000000000002,True,1,True
CHEMBL4559927,Cc1ccc2oc(=O)c3ncn(CC(C)C)c3c2c1,256.30499999999995,3.107120000000002,48.03,0,3,2,19,3,0,4,2.446034615792763,793.8680296864761,-2.1,True,0,True
CHEMBL4559928,C=Cc1ccc(CCN)cc1,147.22100000000003,1.8308,26.02,1,1,3,11,1,0,1,2.738600183558637,218.29855562204062,-1.08,True,0,True
CHEMBL4559929,c1cncc(-c2cc(N3CCn4ccnc4C3)nc(-c3ccncc3)n2)c1,355.40500000000003,2.8173000000000012,72.62,0,6,3,27,4,1,7,1.603026866669031,980.1155928708539,-3.61,True,0,True
CHEMBL466,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@H]12)c1ccco1,424.39100000000013,-0.5359999999999987,173.76,3,9,7,29,1,2,13,1.7656451097478199,865.1490912092032,-3.48,True,0,False
CHEMBL8647,CN(C)C(=O)C1CCCN(CCC(=O)c2ccc(O)c(O)c2[N+](=O)[O-])C1,365.3860000000001,1.3789999999999993,124.22000000000003,2,7,6,26,1,1,9,2.041248964427158,686.2350160333546,-2.6800000000000006,True,0,True
CHEMBL8648,O=C(NCCCCn1ccnc1)c1ccc(Cl)s1,283.78400000000005,2.808200000000001,46.92,1,3,6,18,2,0,6,1.6196229133543252,467.87120068111204,-1.3299999999999994,True,0,True
CHEMBL8860,CCN1C(C(=O)N[C@@H](Cc2ccccc2)C(=O)C(=O)OC)Cc2cc3c(cc2S1(=O)=O)OCCO3,502.5450000000004,0.8626999999999998,128.31,1,8,7,35,2,2,11,1.646208384020231,1202.184667378169,-3.4400000000000004,True,1,True
CHEMBL8861,O=C1[C@@H](NS(=O)(=O)c2cc3ccnc(Cl)c3s2)CCN1CCNc1ccncc1,451.96100000000024,2.3360000000000003,104.28999999999999,2,7,7,29,3,1,11,1.3832542240111474,1089.4056401237526,-2.2699999999999996,True,0,True
CHEMBL8863,O=C(NCCCn1ccnc1)c1ccc(Cl)nc1,264.716,1.7515999999999998,59.81,1,3,5,18,2,0,6,1.7305446207470905,471.2666791116522,-1.8799999999999994,True,0,True
CHEMBL8864,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)CN(OCc3ccc(Cl)cc3)C(=O)NCc3ccccc3)C2SC1,603.0530000000002,2.285100000000001,154.57999999999998,3,8,11,41,2,2,14,1.403056727438307,1295.5668314036825,-4.069999999999999,True,1,False
CHEMBL8604,CCOC(=O)/C=C(C)/C(F)=C/C=C(C)/C=C/c1c(C)cc(OC)c(C)c1Cl,392.89800000000014,6.2877400000000065,35.53,0,3,7,27,1,0,5,3.0007772642507295,791.817482999742,-2.329999999999999,True,1,True
CHEMBL8605,O=C[C@H](Cc1ccccc1)NC(=O)C1Cc2ccccc2S(=O)(=O)N1,358.41900000000004,0.8159999999999998,92.34,2,4,5,25,2,1,7,1.7195125166775818,849.9211407501838,-2.51,True,0,True
CHEMBL8699,COCC(=O)N1N=C(c2ccc(N)cc2)c2cc3c(cc2CC1C)OCO3,367.4050000000002,2.1695,86.38000000000001,1,6,3,27,2,2,7,1.8734170936668884,878.9994843329182,-3.0599999999999996,True,0,True
CHEMBL4559947,Nc1nnc(COc2cccc3ccccc23)o1,241.25,2.3840000000000003,74.17,1,5,3,18,3,0,5,1.8621142381217877,653.1148522312233,-2.559999999999999,True,0,True
CHEMBL8700,CC(=O)N(CC(=O)O)c1ccc(O)cc1,209.20100000000002,0.8296999999999999,77.84,2,3,3,15,1,0,5,2.935681799477907,354.12962966862267,-2.0399999999999996,True,0,True
CHEMBL8624,COc1cc2c[n+](C)c3c(c2cc1OC)Cc1cc2c(cc1-3)OCO2.[Cl-],371.82000000000005,-0.014599999999999946,40.8,0,4,2,26,3,2,6,1.6819986318778291e-06,1020.3682494880973,-2.6599999999999997,True,0,True
CHEMBL8625,O=c1c2c(O)cccc2n2nc(CNCCO)c3ccc(NCCNCCO)c1c32,411.46200000000016,0.2200000000000003,131.15,6,8,10,30,4,0,9,1.8819389616264857,1187.9223788163404,-2.9799999999999995,True,1,True
CHEMBL8626,CN1CCCC(c2cccc(O)c2)C1,191.27399999999997,2.2013999999999996,23.47,1,2,1,14,1,1,2,2.135154547087473,300.6615494596118,-1.02,True,0,True
CHEMBL8627,C[S+]([O-])c1ccc(Oc2cnc(O)nc2)cc1,250.27900000000002,1.7119,78.3,1,5,3,17,2,0,6,2.1077656583461604,460.3964264905985,-1.7899999999999996,True,0,True
CHEMBL8717,Cc1nccn1CCCNC(=O)c1cc2ccccc2n1C,296.3740000000001,2.5033200000000004,51.85,1,2,5,22,3,0,5,1.5921693204417102,779.335890545635,-2.5599999999999996,True,0,True
CHEMBL8741,CCCCCNC(=O)C(=O)[C@H](Cc1ccccc1)NC(=O)C1Cc2cc3c(cc2S(=O)(=O)N1CC)OCCO3,557.6690000000002,1.9960999999999998,131.10999999999999,2,7,11,39,2,2,11,1.582465756740142,1266.8184473855858,-3.44,True,1,False
CHEMBL8742,N=C(N)NCCCNCc1c[nH]c2ccccc12,245.33000000000004,1.1306700000000005,89.72,5,2,6,18,2,0,5,1.750896307911948,501.4875968971757,-2.0099999999999993,True,0,True
CHEMBL8743,NCCNCc1ccc2ccccc2c1,200.285,1.8880999999999997,38.05,2,2,4,15,2,0,2,2.156965051790725,428.7412855862396,-1.38,True,0,True
CHEMBL8744,CC1=C/C(=C\c2ccccc2)C(=O)C(C)(O)C12CC2,254.32899999999995,3.130200000000001,37.3,1,2,1,19,1,2,2,2.0712445734062412,577.7241423780713,-1.6699999999999997,True,0,True
CHEMBL8745,CCCC[C@@H](C[C@@H](CCc1ccc(CCc2ccccc2)cc1)C(=O)N[C@H](C(=O)NC)C(C)(C)C)C(=O)O,522.7300000000002,5.578600000000004,95.50000000000001,3,3,15,38,2,0,6,2.115826343234735,982.5838730401618,-3.15,False,2,False
CHEMBL8954,CC(C)Oc1cccc(-n2c(NNC(=O)Nc3cccc(C(F)(F)F)c3)nc3ccccc3c2=O)c1,497.47700000000015,5.340300000000004,97.28,3,5,6,36,4,0,11,1.6416013104709841,1418.6350138876867,-4.539999999999998,True,1,True
CHEMBL8956,C=C=C(Cc1ccccc1)CN(C)C,187.28599999999994,2.5020000000000007,3.24,0,1,4,14,1,0,1,2.632047720629369,313.1513639060265,-1.2999999999999998,True,0,True
CHEMBL8957,O=C(NCCCCn1ccnc1)c1ccc(Cl)nc1,278.74300000000005,2.1417,59.81,1,3,6,19,2,0,6,1.6502706176656907,485.34439732913125,-1.8799999999999994,True,0,True
CHEMBL8958,CN1CC=C(c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Br)oc23)CC1,428.28200000000015,4.352600000000002,73.91,2,5,2,27,3,1,6,2.0369577474096667,1104.8218585046059,-2.5699999999999994,True,0,True
CHEMBL8701,COc1ccc(N(CC(=O)O)C(C)=O)cc1,223.228,1.1327,66.84,1,3,4,16,1,0,5,2.921569827977576,367.5297132583326,-2.04,True,0,True
CHEMBL1163245,N=C1C2=C(NCCC2=O)c2nccc3c2c1nc1ccccc13,300.321,2.43797,78.73,2,5,0,23,3,2,5,2.0115684599450794,1060.0311069906097,-3.079999999999999,True,0,True
CHEMBL8421,Cn1cc(C2=NCC3(CC4CCC(C3)[N+]4(C)C)O2)c2ccccc21.[I-],451.35200000000003,0.0991000000000013,26.52,0,2,1,25,2,3,5,1.5679985686413422e-06,812.8404002954461,-1.0799999999999996,True,0,True
CHEMBL8424,CN1CC=C(c2c(O)cc(O)c3c(O)cc(-c4ccccc4)nc23)CC1,348.4020000000001,3.7375000000000025,76.82000000000001,3,5,2,26,3,1,5,2.00470112636451,989.7172010900473,-3.0499999999999994,True,0,True
CHEMBL8426,COc1cc2nc(N3CCN(C(C)=O)CC3)cc(N)c2cc1OC,330.3880000000001,1.5026999999999995,80.92,1,6,3,24,2,1,7,1.9427210423950263,742.2126287780832,-2.7,True,0,True
CHEMBL8718,CCCC[C@@H](C[C@@H](CCc1ccc(-c2ccc(C#N)cc2)cc1)C(=O)N[C@H](C(=O)NC)C(C)(C)C)C(=O)O,519.6860000000003,5.332080000000005,119.29,3,4,13,38,2,0,7,2.209135234177549,1078.712699252565,-3.6600000000000006,False,2,False
CHEMBL4553169,CC(C)(C)c1ccc(NC(=O)Nc2cccc3[nH]ccc23)cc1,307.39700000000005,5.1094000000000035,56.92,3,1,2,23,3,0,4,1.710267380632674,807.1156376511582,-2.749999999999999,True,1,True
CHEMBL4553170,CC[C@H](C)[C@H](NC(=O)CN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCCCN)C(N)=O)[C@@H](C)CC)[C@@H](C)CC,1825.3670000000002,-2.6474999999999422,691.9599999999998,25,24,67,129,2,0,41,2.6462801754564165,3694.638682720037,-10.039999999999997,False,3,False
CHEMBL4553171,CCC[C@H]1CN(S(=O)(=O)N(C)CC)C[C@@H]1N,249.37999999999997,0.24210000000000098,66.64,1,3,5,16,0,1,6,2.710954203330502,293.99999999999994,-0.17000000000000004,True,0,True
CHEMBL4553172,O=c1nc(N2CCN(CC3CCCCC3)CC2)oc2c([N+](=O)[O-])cc(C(F)(F)F)cc12,440.4220000000001,3.817300000000002,92.72,0,7,4,31,2,2,11,1.5690457714389825,979.0958723880941,-2.689999999999999,True,0,True
CHEMBL4553173,CCCCCCCCCCc1ccc(S(=O)(=O)C2C3CCC(N3)C2NCc2ccc3ccccc3c2)cc1,532.7940000000002,6.9579000000000075,58.2,2,4,14,38,3,2,5,1.1805883745548353,1258.8959821165604,-2.209999999999999,False,2,False
CHEMBL4553174,CC(=O)NC[C@H]1CN(c2ccc(N3CCC(Nc4ccc(F)cc4)CC3)c(F)c2)C(=O)O1,444.4820000000002,3.5070000000000014,73.91000000000001,2,5,6,32,2,2,9,1.3404578260855726,936.5036460872076,-3.359999999999999,True,0,True
CHEMBL4553175,CC(=O)c1c(C)[nH]c(-c2csc(-c3ccc(C)cc3C)n2)c1C,324.44900000000007,5.241480000000005,45.75,1,3,3,23,3,0,4,2.0616576079035984,880.9017409986607,-2.1999999999999997,True,1,True
CHEMBL8720,N=C(N)NCCC[C@H](NCc1ccc2ccccc2c1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(N)=O,499.61900000000026,2.2553699999999997,161.91,7,4,12,37,4,0,9,1.4472586756041046,1361.0984133184986,-4.369999999999999,True,1,False
CHEMBL8721,Cc1ccc2c(c1)C(=O)N(CC(C)(C)C[N+](C)(C)CCCCCC[N+](C)(C)CC(C)(C)CN1C(=O)c3cccc4cccc(c34)C1=O)C2=O.[Br-].[Br-],828.7310000000004,0.8140200000000075,74.76,0,4,15,51,3,2,10,3.511242023849786e-06,1697.0157891192102,-2.9199999999999995,True,1,False
CHEMBL8467,C=C=CCN(C)C1CCc2ccccc21,199.297,2.9468000000000014,3.24,0,1,3,15,1,1,1,2.158963575394967,382.7797132583327,-1.2999999999999998,True,0,True
CHEMBL8468,CC[C@H]1OC(=O)CC(O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](CCNC(CO)CO)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1C,640.8590000000003,2.2031000000000036,158.02,5,11,10,45,0,2,11,2.5365403232806294,925.6849820434248,-1.7000000000000002,False,2,False
CHEMBL8469,Cc1nn(-c2ccccc2)c(-c2ccccc2)c1CC(N)=O,291.35400000000004,2.87552,60.910000000000004,1,2,4,22,3,0,4,2.2479943055912814,773.6654500293529,-2.8799999999999994,True,0,True
CHEMBL8470,C=C1CC(C)(CC)OC1=O,140.182,1.6582,26.3,0,2,1,10,0,1,2,2.7317021875244283,158.47733175670794,-0.79,True,0,True
CHEMBL8471,O=C(O)Cn1c(=O)c2ccccc2c(=O)c2ccccc21,281.267,1.5995,76.37,1,3,2,21,3,0,5,2.6867880573528495,968.2916730053886,-2.949999999999999,True,0,True
CHEMBL8472,C=C1CC(CC)OC1=O,126.15499999999999,1.2681,26.3,0,2,1,9,0,1,2,2.539706480644883,126.11730005192324,-0.79,True,0,True
CHEMBL8473,N#CN/C(=N\C(Cn1ccnc1)c1ccc(Cl)cc1Cl)Nc1ccccc1Cl,433.73,5.123380000000003,78.03,2,3,5,28,3,0,9,1.983047170779327,977.1278254995725,-2.719999999999999,True,1,True
CHEMBL9050,CCCCCN(C)C(=O)CN1C[C@@H](c2ccc3c(c2)OCO3)[C@H](C(=O)O)[C@H]1c1ccc(OC)cc1,482.5770000000002,3.913800000000003,88.54,1,6,10,35,2,2,8,1.647810229221857,1006.8338730401617,-3.26,True,0,True
